image_path,label,Temparature,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,class_id
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4608.JPG,Phosphorus(P),1.107888524042645,0.8192965343744708,1.4187069980149514,1.651318533062194,-0.33139307413755953,-1.0958383934895597,1
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-431.JPG,Nitrogen(N),0.4245450181965707,-0.4232350164376411,0.18015649891933283,2.1575764902753063,-0.77937289723666,-1.3978782607735039,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4273.JPG,Phosphorus(P),0.8510764221723882,-1.0481696842181425,-0.35019717633443204,1.90444751166875,-0.77937289723666,-1.3978782607735039,1
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-435.JPG,Nitrogen(N),1.282074123572037,1.9138494260839598,-0.38671853720520033,-0.8799712530033661,2.020500997132718,0.1878310424672028,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-11.JPG,Nitrogen(N),-1.1922546492300918,-1.126439388206307,1.700556630821967,1.4825658806578235,-0.77937289723666,-1.3978782607735039,0
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-114.JPG,Potassium(K),0.10073845496885461,-0.6592670925269498,1.9736728947251032,-0.6268422743968101,1.9085060413579429,0.9429307106770631,2
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5429-18.JPG,Phosphorus(P),0.6992223097621493,0.3362257050725182,0.7049525757797198,-0.3737132957902541,-0.33139307413755953,0.791910777035091,1
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4287.JPG,Phosphorus(P),-1.875598155076167,-1.5789361143878837,-1.260849370220762,-0.7112186005989954,-0.77937289723666,-0.34073872527969945,1
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4262.JPG,Phosphorus(P),1.5723834561210241,1.3916437447879249,1.8029752297856436,-0.8799712530033661,-0.33139307413755953,-0.11420882481674133,1
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4613.JPG,Phosphorus(P),0.013645655204158601,0.6615341622733276,-1.1179396972481905,0.385673640029414,-0.77937289723666,0.2633410092881888,1
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-120.JPG,Potassium(K),-1.554024740560367,0.003579463122818975,0.19127169570608843,1.398189554455638,-0.1074031625880093,-1.3978782607735039,2
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-149.JPG,Nitrogen(N),-0.745624906847036,-0.7595501507617857,-0.046117149953905284,0.385673640029414,-0.77937289723666,0.4143609429301609,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-328.JPG,Nitrogen(N),-0.17617198530863964,-1.6168480022571503,0.5144063451496248,-0.7955949268011807,0.11658674896154095,-0.6427785925636436,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4336.JPG,Phosphorus(P),0.4111461259250785,0.43650876330735405,-1.5903355606853014,-1.2174765578121074,0.11658674896154095,0.8674207438560771,1
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-108.JPG,Nitrogen(N),-0.745624906847036,-0.6372537382802785,-1.237031091392,-0.4580896219924394,-0.77937289723666,1.6225204120659376,0
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-200.JPG,Potassium(K),-0.9332093986479193,0.004802427247633803,-0.5804405383457969,1.4825658806578235,-0.77937289723666,-1.3978782607735039,2
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-47.JPG,Nitrogen(N),0.7907814069506766,-0.02332574762311245,-0.6558650879702098,-0.6268422743968101,0.11658674896154095,0.640890843393119,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-121.JPG,Nitrogen(N),-0.9689397780385638,-0.8818465632432928,0.033277112808634365,0.385673640029414,-0.77937289723666,0.11232107564621678,0
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-263.JPG,Potassium(K),-0.4620150204337956,1.2730162246808632,1.733108278554608,-1.3018528840142929,1.4605262182588423,1.0184406774980492,2
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4616.JPG,Phosphorus(P),0.5674665357591486,-0.733867904140669,-1.8721851934923173,-1.2174765578121074,1.2365363067092923,0.48987090975114694,1
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-368.JPG,Nitrogen(N),0.31512073131272156,-1.5153419798974996,-0.4946947345622542,-0.20496064338588338,-0.77937289723666,-0.2652287584587134,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_3802.JPG,Phosphorus(P),-0.21413551341119977,-0.5797744244139703,0.7128920020559739,0.30129731382722863,-0.77937289723666,0.4143609429301609,1
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5425-14.JPG,Phosphorus(P),-0.1292758623584186,0.23594264683768232,0.7549709613201201,-1.3018528840142929,2.020500997132718,1.0184406774980492,1
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-83.JPG,Potassium(K),1.3401359900818355,1.0247545073434037,-0.04532320732628005,1.8200711854665648,-0.77937289723666,-1.3978782607735039,2
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5448-37.JPG,Phosphorus(P),0.5451350486399956,1.7817693006039323,-0.562179857910413,-1.4706055364186634,2.020500997132718,-0.18971879163772737,1
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-219.JPG,Potassium(K),-1.0582657265151747,-0.5981188862861962,-0.9782057947861207,-0.3737132957902541,-0.77937289723666,1.7735403457079095,2
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-261.JPG,Nitrogen(N),0.3843483413820957,1.999456914821015,0.9645718150132242,-0.03620799098151271,-0.5553829856871098,1.4715004784239654,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-62.JPG,Nitrogen(N),1.4227624924227,2.0777266188091796,-1.5411111177725267,-0.7112186005989954,-0.77937289723666,-0.11420882481674133,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_3822.JPG,Phosphorus(P),1.1994476212311722,1.028423399717849,-1.4625107976376126,1.398189554455638,-0.77937289723666,-1.2468583271315319,1
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-375.JPG,Potassium(K),0.7416521352885391,1.0051870813463628,-0.438324808000851,1.90444751166875,-0.33139307413755953,-1.3978782607735039,2
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-112.JPG,Nitrogen(N),0.14763457791907567,0.34111756157177836,0.4302484266213326,-0.7112186005989954,2.020500997132718,-0.34073872527969945,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-425.JPG,Nitrogen(N),0.7193206481693876,0.8657691711174447,-1.3926438464065778,2.073200164073121,-0.33139307413755953,-1.2468583271315319,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_3807.JPG,Phosphorus(P),0.9582675603443225,0.5612511040384909,-1.5538141998145332,-0.6268422743968101,-0.77937289723666,1.4715004784239654,1
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4133.JPG,Phosphorus(P),0.9872984935992201,1.011301901970438,-1.4910927322321268,1.3138132282534527,-0.77937289723666,-1.3978782607735039,1
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5426-15.JPG,Phosphorus(P),-1.752774975920827,-1.5153419798974996,-1.0480727460171557,1.2294369020512674,-0.77937289723666,-1.3978782607735039,1
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-332.JPG,Potassium(K),-0.8438834501713085,0.24450339571138785,0.25002345015036737,-1.3018528840142929,2.020500997132718,-0.18971879163772737,2
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_3793.JPG,Phosphorus(P),-0.9711729267504795,-0.46970765318061414,1.7450174179689895,-0.7955949268011807,0.11658674896154095,-0.4917586589216715,1
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-88.JPG,Nitrogen(N),0.9694333039038983,-0.03922428124570869,-1.2822858211666477,1.7356948592643795,-0.5553829856871098,-1.3978782607735039,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-230.JPG,Nitrogen(N),0.5897980228783002,0.3435634898214089,-0.8305324660477972,1.8200711854665648,-0.77937289723666,-1.3978782607735039,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4281.JPG,Phosphorus(P),1.4383945334061072,1.3072592201756852,-0.37480939779081945,-0.4580896219924394,-0.5553829856871098,1.3959905116029794,1
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-91.JPG,Potassium(K),-1.102928700753481,0.002356498998003278,-0.6296649812585718,1.651318533062194,-0.5553829856871098,-1.3978782607735039,2
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-353.JPG,Nitrogen(N),-0.0868460368320288,0.3105434584514016,-0.5558283168894099,1.5669422068600087,-0.77937289723666,-1.3978782607735039,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-347.JPG,Nitrogen(N),-1.4736313869314173,-1.4652004507800822,0.004695178214120134,-0.03620799098151271,-0.77937289723666,0.03681110882523075,0
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-154.JPG,Potassium(K),-2.2418345438302727,-0.6030107427854564,0.13648965439993568,-0.03620799098151271,-0.77937289723666,0.1878310424672028,2
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-226.JPG,Potassium(K),-1.3262435719450087,0.11853809085543539,-0.46928857047824146,1.9888238378709355,0.11658674896154095,-1.3978782607735039,2
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-384.JPG,Potassium(K),1.7443359069384998,2.061828085186583,0.5493398207651421,1.90444751166875,-0.77937289723666,-1.0958383934895597,2
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_3821.JPG,Phosphorus(P),-0.046649360017553834,1.5897639330079654,-0.6066406450574354,1.7356948592643795,-0.1074031625880093,-1.3978782607735039,1
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-101.JPG,Nitrogen(N),0.37094944911060357,0.34111756157177836,-0.7606655148167621,0.30129731382722863,-0.77937289723666,0.11232107564621678,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-67.JPG,Nitrogen(N),0.11637049595226162,0.876775848240779,-0.08105062556942255,-0.2893369695880687,-0.77937289723666,1.6980303788869235,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4131.JPG,Phosphorus(P),1.0609924010924254,0.5710348170370121,0.20873843351384705,0.63880261863597,0.11658674896154095,0.48987090975114694,1
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-109.JPG,Nitrogen(N),0.14763457791907567,0.34111756157177836,0.350854163858793,-0.3737132957902541,2.020500997132718,-0.4917586589216715,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-185.JPG,Nitrogen(N),-0.07568029327245224,0.09652473660876414,-1.3164253541545397,-1.2174765578121074,2.020500997132718,-0.11420882481674133,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-106.JPG,Nitrogen(N),-0.07568029327245224,0.09652473660876414,-0.12551141271644495,0.2169209876250433,-0.77937289723666,-0.03869885799575529,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4286-21.JPG,Phosphorus(P),-0.9488414396313264,-1.1227704958318616,1.3702764977298023,-0.7112186005989954,2.020500997132718,-0.2652287584587134,1
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-287.JPG,Nitrogen(N),-0.1962703237158771,0.023146889119859695,0.4381878528975867,-0.7112186005989954,-0.77937289723666,-0.4917586589216715,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4325.JPG,Phosphorus(P),-0.6138691328440345,-0.8671709937455122,-0.08422639607992408,-0.5424659481946248,-0.1074031625880093,1.6225204120659376,1
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5430.JPG,Phosphorus(P),1.1525514982809513,0.6749867676462933,0.5818914684977831,-0.6268422743968101,-0.77937289723666,1.4715004784239654,1
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-315.JPG,Nitrogen(N),0.4736742898587066,1.0993553189571228,1.6822959503865826,-0.6268422743968101,-0.77937289723666,-0.7182885593846295,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-204.JPG,Nitrogen(N),-1.498196022762485,-0.8060227875047588,-0.9964664752215048,-0.5424659481946248,2.020500997132718,-0.41624869210068544,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-145.JPG,Nitrogen(N),1.264208933876715,1.074896036460821,-0.8400597775793018,-0.4580896219924394,-0.77937289723666,-0.34073872527969945,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4326.JPG,Phosphorus(P),1.0721581446520012,1.244888049810116,0.15236850695244383,-0.5424659481946248,-0.77937289723666,1.5470104452449513,1
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4087.JPG,Phosphorus(P),-0.04218306259372337,0.6285141309033194,1.8950725745901893,-0.3737132957902541,1.9085060413579429,-0.5672686257426576,1
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-191.JPG,Potassium(K),-0.41511889748357456,1.3182658972990196,-1.3124556410164125,1.8200711854665648,-0.77937289723666,-1.3978782607735039,2
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4276.JPG,Phosphorus(P),-1.2793474489947878,-1.9653927778294458,-1.2941949605810286,2.2419528164774913,-0.5553829856871098,-1.3978782607735039,1
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4278.JPG,Phosphorus(P),0.4781405872825362,-0.6800574826488063,-1.164782312278089,1.90444751166875,-0.1074031625880093,-1.3978782607735039,1
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5423-12.JPG,Phosphorus(P),-0.5178437382316776,0.5600281399136761,0.3992846641439421,-0.7955949268011807,-0.77937289723666,-0.7937985262056156,1
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-419.JPG,Nitrogen(N),-0.10471122652735064,-0.3449653124494765,-0.4557915458086096,-0.4580896219924394,0.11658674896154095,-0.9448184598475877,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5426.JPG,Phosphorus(P),-0.26996423120908175,-1.536132370019356,-0.5693253415590418,-1.1331002316099221,1.9085060413579429,0.03681110882523075,1
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-291.JPG,Potassium(K),-0.35259073354994647,-1.0909734285866701,-1.3458012313766794,-0.2893369695880687,-0.77937289723666,-0.41624869210068544,2
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-319.JPG,Nitrogen(N),0.31512073131272156,0.390036126564381,-0.6836530799370988,-0.12058431718369804,-0.77937289723666,-0.2652287584587134,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4097.JPG,Phosphorus(P),-0.7478580555589516,-1.3832618544174722,0.1650715889944499,-0.03620799098151271,-0.77937289723666,-0.5672686257426576,1
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-350.JPG,Nitrogen(N),2.0793082137257914,0.5306770009181141,0.29766000780789126,-1.3018528840142929,1.9085060413579429,0.8674207438560771,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-366.JPG,Nitrogen(N),0.9314697758013382,-0.540639572419888,0.8367470519655354,-1.1331002316099221,0.5645665720606414,0.565380876572133,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-400.JPG,Nitrogen(N),2.086007659861538,1.9334168520810004,0.6438189934525641,-1.3018528840142929,0.11658674896154095,0.9429307106770631,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4577.JPG,Phosphorus(P),-0.28559627219248873,0.3582390593191894,0.11664108870930077,-1.3018528840142929,2.020500997132718,-0.18971879163772737,1
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_5421-10.JPG,Phosphorus(P),-0.745624906847036,0.284861211830285,0.40404831990969464,0.30129731382722863,-0.77937289723666,0.33885097610917486,1
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_4093.JPG,Phosphorus(P),-0.055581954865214764,-0.5846662809132306,1.3051732022645197,-0.5424659481946248,-0.77937289723666,0.9429307106770631,1
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-204.JPG,Potassium(K),-0.8572823424427999,-0.8476035677484707,-1.188600591106851,-0.9643475792055515,2.020500997132718,-0.03869885799575529,2
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-18.JPG,Potassium(K),1.780066286329145,0.337448669197333,0.39849072151631687,2.073200164073121,0.11658674896154095,-1.2468583271315319,2
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-254.JPG,Potassium(K),0.10520475239268508,0.8021750366270597,0.16427764636682468,-0.6268422743968101,-0.5553829856871098,-0.5672686257426576,2
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-352.JPG,Nitrogen(N),-0.537942076638915,0.606500776656649,1.4726950966934784,-0.9643475792055515,-0.77937289723666,-0.9448184598475877,0
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-328.JPG,Potassium(K),-1.357507653911822,-0.3168371375787302,-0.710647129276362,0.30129731382722863,-0.77937289723666,0.03681110882523075,2
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-314.JPG,Nitrogen(N),-0.03101731903414682,-0.9845755497277592,-0.8797569089605716,0.13254466142285798,-0.77937289723666,0.03681110882523075,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-305.JPG,Nitrogen(N),-1.0292347932602763,-0.7717797920099365,0.20318083512046925,0.2169209876250433,-0.77937289723666,-0.03869885799575529,0
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-240.JPG,Potassium(K),-0.8528160450189695,-1.1631283119507587,1.257536644606996,-0.8799712530033661,-0.77937289723666,-0.34073872527969945,2
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-141.JPG,Nitrogen(N),-0.2989951644639801,-0.1480680883542501,-0.046117149953905284,0.47004996623159934,-0.77937289723666,-0.03869885799575529,0
Nutrient\rice_plant_lacks_nutrients\Phosphorus(P)\IMG_3810.JPG,Phosphorus(P),1.098955929194984,-0.6592670925269498,-1.4807714780729968,0.2169209876250433,-0.33139307413755953,0.03681110882523075,1
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-338.JPG,Nitrogen(N),-1.30167893611394,0.40838058843660696,1.7664538689148748,-0.4580896219924394,0.11658674896154095,-1.0203284266685737,0
Nutrient\rice_plant_lacks_nutrients\Nitrogen(N)\untitled-259.JPG,Nitrogen(N),0.0426765884590578,-0.8610561731214363,-0.13186295373744797,-1.3018528840142929,2.020500997132718,-0.2652287584587134,0
Nutrient\rice_plant_lacks_nutrients\Potassium(K)\untitled-22.JPG,Potassium(K),-0.3213266515831332,0.1258758756043261,-0.6209316123546925,1.8200711854665648,-0.77937289723666,-1.3978782607735039,2
